name,sounding_cm,ullage_cm,trim,heel,volume_m3,correction_m3
FOL2_HFO_SETTL_2,cm,cm,-6,nan,m3,nan
FOL2_HFO_SETTL_2,cm,cm,-4,nan,m3,nan
FOL2_HFO_SETTL_2,cm,cm,-3,nan,m3,nan
FOL2_HFO_SETTL_2,cm,cm,-2,nan,m3,nan
FOL2_HFO_SETTL_2,cm,cm,-1,nan,m3,nan
FOL2_HFO_SETTL_2,cm,cm,0,nan,m3,nan
FOL2_HFO_SETTL_2,cm,cm,1,nan,m3,nan
FOL2_HFO_SETTL_2,cm,cm,2,nan,m3,nan
FOL2_HFO_SETTL_2,cm,cm,nan,P2,nan,m3
FOL2_HFO_SETTL_2,cm,cm,nan,P1,nan,m3
FOL2_HFO_SETTL_2,cm,cm,nan,S-1,nan,m3
FOL2_HFO_SETTL_2,cm,cm,nan,S-2,nan,m3
FOL2_HFO_SETTL_2,0,335,-6,nan,0.9,nan
FOL2_HFO_SETTL_2,0,335,-4,nan,1.0,nan
FOL2_HFO_SETTL_2,0,335,-3,nan,1.0,nan
FOL2_HFO_SETTL_2,0,335,-2,nan,1.1,nan
FOL2_HFO_SETTL_2,0,335,-1,nan,1.1,nan
FOL2_HFO_SETTL_2,0,335,0,nan,1.2,nan
FOL2_HFO_SETTL_2,0,335,1,nan,1.2,nan
FOL2_HFO_SETTL_2,0,335,2,nan,1.2,nan
FOL2_HFO_SETTL_2,0,335,nan,P2,nan,0.9
FOL2_HFO_SETTL_2,0,335,nan,P1,nan,0.4
FOL2_HFO_SETTL_2,0,335,nan,S-1,nan,-0.4
FOL2_HFO_SETTL_2,0,335,nan,S-2,nan,-0.7
FOL2_HFO_SETTL_2,5,330,-6,nan,1.4,nan
FOL2_HFO_SETTL_2,5,330,-4,nan,1.5,nan
FOL2_HFO_SETTL_2,5,330,-3,nan,1.6,nan
FOL2_HFO_SETTL_2,5,330,-2,nan,1.6,nan
FOL2_HFO_SETTL_2,5,330,-1,nan,1.6,nan
FOL2_HFO_SETTL_2,5,330,0,nan,1.7,nan
FOL2_HFO_SETTL_2,5,330,1,nan,1.7,nan
FOL2_HFO_SETTL_2,5,330,2,nan,1.8,nan
FOL2_HFO_SETTL_2,5,330,nan,P2,nan,0.9
FOL2_HFO_SETTL_2,5,330,nan,P1,nan,0.4
FOL2_HFO_SETTL_2,5,330,nan,S-1,nan,-0.4
FOL2_HFO_SETTL_2,5,330,nan,S-2,nan,-0.8
FOL2_HFO_SETTL_2,10,325,-6,nan,2.0,nan
FOL2_HFO_SETTL_2,10,325,-4,nan,2.0,nan
FOL2_HFO_SETTL_2,10,325,-3,nan,2.1,nan
FOL2_HFO_SETTL_2,10,325,-2,nan,2.1,nan
FOL2_HFO_SETTL_2,10,325,-1,nan,2.2,nan
FOL2_HFO_SETTL_2,10,325,0,nan,2.2,nan
FOL2_HFO_SETTL_2,10,325,1,nan,2.2,nan
FOL2_HFO_SETTL_2,10,325,2,nan,2.3,nan
FOL2_HFO_SETTL_2,10,325,nan,P2,nan,0.9
FOL2_HFO_SETTL_2,10,325,nan,P1,nan,0.4
FOL2_HFO_SETTL_2,10,325,nan,S-1,nan,-0.4
