name,sounding_cm,ullage_cm,trim,heel,volume_m3,correction_m3
HFO_SERV_2,cm,cm,-6,nan,m3,nan
HFO_SERV_2,cm,cm,-4,nan,m3,nan
HFO_SERV_2,cm,cm,-3,nan,m3,nan
HFO_SERV_2,cm,cm,-2,nan,m3,nan
HFO_SERV_2,cm,cm,-1,nan,m3,nan
HFO_SERV_2,cm,cm,0,nan,m3,nan
HFO_SERV_2,cm,cm,1,nan,m3,nan
HFO_SERV_2,cm,cm,2,nan,m3,nan
HFO_SERV_2,cm,cm,nan,P2,nan,m3
HFO_SERV_2,cm,cm,nan,P1,nan,m3
HFO_SERV_2,cm,cm,nan,S-1,nan,m3
HFO_SERV_2,cm,cm,nan,S-2,nan,m3
HFO_SERV_2,0,475,-6,nan,1.5,nan
HFO_SERV_2,0,475,-4,nan,1.5,nan
HFO_SERV_2,0,475,-3,nan,1.4,nan
HFO_SERV_2,0,475,-2,nan,1.4,nan
HFO_SERV_2,0,475,-1,nan,1.3,nan
HFO_SERV_2,0,475,0,nan,1.3,nan
HFO_SERV_2,0,475,1,nan,1.3,nan
HFO_SERV_2,0,475,2,nan,1.2,nan
HFO_SERV_2,0,475,nan,P2,nan,1.1
HFO_SERV_2,0,475,nan,P1,nan,0.5
HFO_SERV_2,0,475,nan,S-1,nan,-0.5
HFO_SERV_2,0,475,nan,S-2,nan,-0.9
HFO_SERV_2,5,470,-6,nan,2.1,nan
HFO_SERV_2,5,470,-4,nan,2.0,nan
HFO_SERV_2,5,470,-3,nan,2.0,nan
HFO_SERV_2,5,470,-2,nan,2.0,nan
HFO_SERV_2,5,470,-1,nan,1.9,nan
HFO_SERV_2,5,470,0,nan,1.9,nan
HFO_SERV_2,5,470,1,nan,1.9,nan
HFO_SERV_2,5,470,2,nan,1.8,nan
HFO_SERV_2,5,470,nan,P2,nan,1.1
HFO_SERV_2,5,470,nan,P1,nan,0.5
HFO_SERV_2,5,470,nan,S-1,nan,-0.5
HFO_SERV_2,5,470,nan,S-2,nan,-1.0
HFO_SERV_2,10,465,-6,nan,2.7,nan
HFO_SERV_2,10,465,-4,nan,2.6,nan
HFO_SERV_2,10,465,-3,nan,2.6,nan
HFO_SERV_2,10,465,-2,nan,2.6,nan
HFO_SERV_2,10,465,-1,nan,2.5,nan
HFO_SERV_2,10,465,0,nan,2.5,nan
HFO_SERV_2,10,465,1,nan,2.5,nan
HFO_SERV_2,10,465,2,nan,2.4,nan
HFO_SERV_2,10,465,nan,P2,nan,1.1
HFO_SERV_2,10,465,nan,P1,nan,0.5
HFO_SERV_2,10,465,nan,S-1,nan,-0.5
HFO_SERV_2,10,465,nan,S-2,nan,-1.1
HFO_SERV_2,15,460,-6,nan,3.3,nan
HFO_SERV_2,15,460,-4,nan,3.2,nan
HFO_SERV_2,15,460,-3,nan,3.2,nan
HFO_SERV_2,15,460,-2,nan,3.2,nan
HFO_SERV_2,15,460,-1,nan,3.1,nan
HFO_SERV_2,15,460,0,nan,3.1,nan
HFO_SERV_2,15,460,1,nan,3.1,nan
HFO_SERV_2,15,460,2,nan,3.0,nan
HFO_SERV_2,15,460,nan,P2,nan,1.1
HFO_SERV_2,15,460,nan,P1,nan,0.5
HFO_SERV_2,15,460,nan,S-1,nan,-0.5
