name,sounding_cm,ullage_cm,trim,heel,volume_m3,correction_m3
Sludge Tank,45,255,1,nan,1.6,nan
Sludge Tank,45,255,2,nan,1.6,nan
Sludge Tank,45,255,nan,P2,nan,0.2
Sludge Tank,45,255,nan,P1,nan,0.1
Sludge Tank,45,255,nan,S-1,nan,-0.1
Sludge Tank,45,255,nan,S-2,nan,-0.1
Sludge Tank,50,250,-6,nan,1.7,nan
Sludge Tank,50,250,-4,nan,1.8,nan
Sludge Tank,50,250,-3,nan,1.8,nan
Sludge Tank,50,250,-2,nan,1.8,nan
Sludge Tank,50,250,-1,nan,1.8,nan
Sludge Tank,50,250,0,nan,1.8,nan
Sludge Tank,50,250,1,nan,1.8,nan
Sludge Tank,50,250,2,nan,1.9,nan
Sludge Tank,50,250,nan,P2,nan,0.2
Sludge Tank,50,250,nan,P1,nan,0.1
Sludge Tank,50,250,nan,S-1,nan,-0.1
Sludge Tank,50,250,nan,S-2,nan,-0.2
Sludge Tank,55,245,-6,nan,2.0,nan
Sludge Tank,55,245,-4,nan,2.0,nan
Sludge Tank,55,245,-3,nan,2.0,nan
Sludge Tank,55,245,-2,nan,2.0,nan
Sludge Tank,55,245,-1,nan,2.0,nan
Sludge Tank,55,245,0,nan,2.1,nan
Sludge Tank,55,245,1,nan,2.1,nan
Sludge Tank,55,245,2,nan,2.1,nan
Sludge Tank,55,245,nan,P2,nan,0.2
Sludge Tank,55,245,nan,P1,nan,0.1
Sludge Tank,55,245,nan,S-1,nan,-0.1
Sludge Tank,55,245,nan,S-2,nan,-0.2
Sludge Tank,60,240,-6,nan,2.2,nan
Sludge Tank,60,240,-4,nan,2.2,nan
Sludge Tank,60,240,-3,nan,2.2,nan
Sludge Tank,60,240,-2,nan,2.2,nan
Sludge Tank,60,240,-1,nan,2.3,nan
Sludge Tank,60,240,0,nan,2.3,nan
Sludge Tank,60,240,1,nan,2.3,nan
Sludge Tank,60,240,2,nan,2.3,nan
Sludge Tank,60,240,nan,P2,nan,0.2
Sludge Tank,60,240,nan,P1,nan,0.1
Sludge Tank,60,240,nan,S-1,nan,-0.1
Sludge Tank,60,240,nan,S-2,nan,-0.2
Sludge Tank,65,235,-6,nan,2.4,nan
Sludge Tank,65,235,-4,nan,2.5,nan
Sludge Tank,65,235,-3,nan,2.5,nan
Sludge Tank,65,235,-2,nan,2.5,nan
Sludge Tank,65,235,-1,nan,2.5,nan
Sludge Tank,65,235,0,nan,2.5,nan
Sludge Tank,65,235,1,nan,2.5,nan
Sludge Tank,65,235,2,nan,2.5,nan
Sludge Tank,65,235,nan,P2,nan,0.2
Sludge Tank,65,235,nan,P1,nan,0.1
Sludge Tank,65,235,nan,S-1,nan,-0.1
Sludge Tank,65,235,nan,S-2,nan,-0.2
Sludge Tank,70,230,-6,nan,2.7,nan
Sludge Tank,70,230,-4,nan,2.7,nan
Sludge Tank,70,230,-3,nan,2.7,nan
Sludge Tank,70,230,-2,nan,2.7,nan
Sludge Tank,70,230,-1,nan,2.7,nan
Sludge Tank,70,230,0,nan,2.8,nan
Sludge Tank,70,230,1,nan,2.8,nan
Sludge Tank,70,230,2,nan,2.8,nan
Sludge Tank,70,230,nan,P2,nan,0.2
Sludge Tank,70,230,nan,P1,nan,0.1
Sludge Tank,70,230,nan,S-1,nan,-0.1
Sludge Tank,70,230,nan,S-2,nan,-0.2
Sludge Tank,75,225,-6,nan,2.9,nan
Sludge Tank,75,225,-4,nan,2.9,nan
Sludge Tank,75,225,-3,nan,3.0,nan
Sludge Tank,75,225,-2,nan,3.0,nan
Sludge Tank,75,225,-1,nan,3.0,nan
Sludge Tank,75,225,0,nan,3.0,nan
Sludge Tank,75,225,1,nan,3.0,nan
Sludge Tank,75,225,2,nan,3.0,nan
Sludge Tank,75,225,nan,P2,nan,0.3
Sludge Tank,75,225,nan,P1,nan,0.1
Sludge Tank,75,225,nan,S-1,nan,-0.1
Sludge Tank,75,225,nan,S-2,nan,-0.2
Sludge Tank,80,220,-6,nan,3.2,nan
Sludge Tank,80,220,-4,nan,3.2,nan
Sludge Tank,80,220,-3,nan,3.2,nan
Sludge Tank,80,220,-2,nan,3.2,nan
Sludge Tank,80,220,-1,nan,3.3,nan
Sludge Tank,80,220,0,nan,3.3,nan
Sludge Tank,80,220,1,nan,3.3,nan
Sludge Tank,80,220,2,nan,3.3,nan
Sludge Tank,80,220,nan,P2,nan,0.3
Sludge Tank,80,220,nan,P1,nan,0.1
Sludge Tank,80,220,nan,S-1,nan,-0.1
Sludge Tank,80,220,nan,S-2,nan,-0.2
Sludge Tank,85,215,-6,nan,3.4,nan
Sludge Tank,85,215,-4,nan,3.5,nan
Sludge Tank,85,215,-3,nan,3.5,nan
Sludge Tank,85,215,-2,nan,3.5,nan
Sludge Tank,85,215,-1,nan,3.5,nan
Sludge Tank,85,215,0,nan,3.5,nan
Sludge Tank,85,215,1,nan,3.6,nan
Sludge Tank,85,215,2,nan,3.6,nan
Sludge Tank,85,215,nan,P2,nan,0.3
Sludge Tank,85,215,nan,P1,nan,0.1
Sludge Tank,85,215,nan,S-1,nan,-0.1
Sludge Tank,85,215,nan,S-2,nan,-0.3
Sludge Tank,90,210,-6,nan,3.7,nan
Sludge Tank,90,210,-4,nan,3.7,nan
Sludge Tank,90,210,-3,nan,3.8,nan
Sludge Tank,90,210,-2,nan,3.8,nan
Sludge Tank,90,210,-1,nan,3.8,nan
Sludge Tank,90,210,0,nan,3.8,nan
Sludge Tank,90,210,1,nan,3.8,nan
Sludge Tank,90,210,2,nan,3.9,nan
Sludge Tank,90,210,nan,P2,nan,0.3
Sludge Tank,90,210,nan,P1,nan,0.1
Sludge Tank,90,210,nan,S-1,nan,-0.1
Sludge Tank,90,210,nan,S-2,nan,-0.3
Sludge Tank,95,205,-6,nan,4.0,nan
Sludge Tank,95,205,-4,nan,4.0,nan
Sludge Tank,95,205,-3,nan,4.0,nan
Sludge Tank,95,205,-2,nan,4.1,nan
Sludge Tank,95,205,-1,nan,4.1,nan
Sludge Tank,95,205,0,nan,4.1,nan
Sludge Tank,95,205,1,nan,4.1,nan
Sludge Tank,95,205,2,nan,4.1,nan
Sludge Tank,95,205,nan,P2,nan,0.3
Sludge Tank,95,205,nan,P1,nan,0.2
Sludge Tank,95,205,nan,S-1,nan,-0.1
Sludge Tank,95,205,nan,S-2,nan,-0.3
Sludge Tank,100,200,-6,nan,4.3,nan
Sludge Tank,100,200,-4,nan,4.3,nan
Sludge Tank,100,200,-3,nan,4.3,nan
Sludge Tank,100,200,-2,nan,4.4,nan
