name,sounding_cm,ullage_cm,trim,heel,volume_m3,correction_m3
Incinerator_MGO_Tank_clean,60,80,nan,P1,nan,0.0
Incinerator_MGO_Tank_clean,60,80,nan,S-1,nan,0.0
Incinerator_MGO_Tank_clean,60,80,nan,S-2,nan,0.0
Incinerator_MGO_Tank_clean,70,70,-6,nan,0.56,nan
Incinerator_MGO_Tank_clean,70,70,-4,nan,0.56,nan
Incinerator_MGO_Tank_clean,70,70,-3,nan,0.56,nan
Incinerator_MGO_Tank_clean,70,70,-2,nan,0.56,nan
Incinerator_MGO_Tank_clean,70,70,-1,nan,0.56,nan
Incinerator_MGO_Tank_clean,70,70,0,nan,0.56,nan
Incinerator_MGO_Tank_clean,70,70,1,nan,0.56,nan
Incinerator_MGO_Tank_clean,70,70,2,nan,0.56,nan
Incinerator_MGO_Tank_clean,70,70,nan,P2,nan,0.0
Incinerator_MGO_Tank_clean,70,70,nan,P1,nan,0.0
Incinerator_MGO_Tank_clean,70,70,nan,S-1,nan,0.0
Incinerator_MGO_Tank_clean,70,70,nan,S-2,nan,0.0
Incinerator_MGO_Tank_clean,80,60,-6,nan,0.64,nan
Incinerator_MGO_Tank_clean,80,60,-4,nan,0.64,nan
Incinerator_MGO_Tank_clean,80,60,-3,nan,0.64,nan
Incinerator_MGO_Tank_clean,80,60,-2,nan,0.64,nan
Incinerator_MGO_Tank_clean,80,60,-1,nan,0.64,nan
Incinerator_MGO_Tank_clean,80,60,0,nan,0.64,nan
Incinerator_MGO_Tank_clean,80,60,1,nan,0.64,nan
Incinerator_MGO_Tank_clean,80,60,2,nan,0.64,nan
Incinerator_MGO_Tank_clean,80,60,nan,P2,nan,0.0
Incinerator_MGO_Tank_clean,80,60,nan,P1,nan,0.0
Incinerator_MGO_Tank_clean,80,60,nan,S-1,nan,0.0
Incinerator_MGO_Tank_clean,80,60,nan,S-2,nan,0.0
Incinerator_MGO_Tank_clean,90,50,-6,nan,0.72,nan
Incinerator_MGO_Tank_clean,90,50,-4,nan,0.72,nan
Incinerator_MGO_Tank_clean,90,50,-3,nan,0.72,nan
Incinerator_MGO_Tank_clean,90,50,-2,nan,0.72,nan
Incinerator_MGO_Tank_clean,90,50,-1,nan,0.72,nan
Incinerator_MGO_Tank_clean,90,50,0,nan,0.72,nan
Incinerator_MGO_Tank_clean,90,50,1,nan,0.72,nan
