name,sounding_cm,ullage_cm,trim,heel,volume_m3,correction_m3
MGO_SERV_2,cm,cm,-6,nan,m3,nan
MGO_SERV_2,cm,cm,-4,nan,m3,nan
MGO_SERV_2,cm,cm,-3,nan,m3,nan
MGO_SERV_2,cm,cm,-2,nan,m3,nan
MGO_SERV_2,cm,cm,-1,nan,m3,nan
MGO_SERV_2,cm,cm,0,nan,m3,nan
MGO_SERV_2,cm,cm,1,nan,m3,nan
MGO_SERV_2,cm,cm,2,nan,m3,nan
MGO_SERV_2,cm,cm,nan,P2,nan,m3
MGO_SERV_2,cm,cm,nan,P1,nan,m3
MGO_SERV_2,cm,cm,nan,S-1,nan,m3
MGO_SERV_2,cm,cm,nan,S-2,nan,m3
MGO_SERV_2,0,235,-6,nan,0.7,nan
MGO_SERV_2,0,235,-4,nan,0.7,nan
MGO_SERV_2,0,235,-3,nan,0.6,nan
MGO_SERV_2,0,235,-2,nan,0.6,nan
MGO_SERV_2,0,235,-1,nan,0.6,nan
MGO_SERV_2,0,235,0,nan,0.6,nan
MGO_SERV_2,0,235,1,nan,0.6,nan
MGO_SERV_2,0,235,2,nan,0.6,nan
MGO_SERV_2,0,235,nan,P2,nan,0.2
MGO_SERV_2,0,235,nan,P1,nan,0.1
MGO_SERV_2,0,235,nan,S-1,nan,-0.1
MGO_SERV_2,0,235,nan,S-2,nan,-0.2
MGO_SERV_2,5,230,-6,nan,1.1,nan
MGO_SERV_2,5,230,-4,nan,1.0,nan
MGO_SERV_2,5,230,-3,nan,1.0,nan
MGO_SERV_2,5,230,-2,nan,1.0,nan
MGO_SERV_2,5,230,-1,nan,1.0,nan
MGO_SERV_2,5,230,0,nan,0.9,nan
MGO_SERV_2,5,230,1,nan,0.9,nan
MGO_SERV_2,5,230,2,nan,0.9,nan
MGO_SERV_2,5,230,nan,P2,nan,0.2
MGO_SERV_2,5,230,nan,P1,nan,0.1
MGO_SERV_2,5,230,nan,S-1,nan,-0.1
MGO_SERV_2,5,230,nan,S-2,nan,-0.2
MGO_SERV_2,10,225,-6,nan,1.4,nan
MGO_SERV_2,10,225,-4,nan,1.4,nan
MGO_SERV_2,10,225,-3,nan,1.4,nan
MGO_SERV_2,10,225,-2,nan,1.3,nan
MGO_SERV_2,10,225,-1,nan,1.3,nan
MGO_SERV_2,10,225,0,nan,1.3,nan
MGO_SERV_2,10,225,1,nan,1.3,nan
MGO_SERV_2,10,225,2,nan,1.3,nan
MGO_SERV_2,10,225,nan,P2,nan,0.3
MGO_SERV_2,10,225,nan,P1,nan,0.1
MGO_SERV_2,10,225,nan,S-1,nan,-0.1
MGO_SERV_2,10,225,nan,S-2,nan,-0.2
MGO_SERV_2,15,220,-6,nan,1.8,nan
MGO_SERV_2,15,220,-4,nan,1.8,nan
MGO_SERV_2,15,220,-3,nan,1.7,nan
MGO_SERV_2,15,220,-2,nan,1.7,nan
MGO_SERV_2,15,220,-1,nan,1.7,nan
MGO_SERV_2,15,220,0,nan,1.7,nan
MGO_SERV_2,15,220,1,nan,1.7,nan
MGO_SERV_2,15,220,2,nan,1.6,nan
MGO_SERV_2,15,220,nan,P2,nan,0.3
MGO_SERV_2,15,220,nan,P1,nan,0.1
MGO_SERV_2,15,220,nan,S-1,nan,-0.1
MGO_SERV_2,15,220,nan,S-2,nan,-0.3
MGO_SERV_2,20,215,-6,nan,2.2,nan
MGO_SERV_2,20,215,-4,nan,2.2,nan
MGO_SERV_2,20,215,-3,nan,2.1,nan
MGO_SERV_2,20,215,-2,nan,2.1,nan
MGO_SERV_2,20,215,-1,nan,2.1,nan
MGO_SERV_2,20,215,0,nan,2.1,nan
MGO_SERV_2,20,215,1,nan,2.0,nan
MGO_SERV_2,20,215,2,nan,2.0,nan
MGO_SERV_2,20,215,nan,P2,nan,0.3
MGO_SERV_2,20,215,nan,P1,nan,0.1
MGO_SERV_2,20,215,nan,S-1,nan,-0.1
MGO_SERV_2,20,215,nan,S-2,nan,-0.3
MGO_SERV_2,25,210,-6,nan,2.6,nan
MGO_SERV_2,25,210,-4,nan,2.6,nan
MGO_SERV_2,25,210,-3,nan,2.5,nan
MGO_SERV_2,25,210,-2,nan,2.5,nan
MGO_SERV_2,25,210,-1,nan,2.5,nan
MGO_SERV_2,25,210,0,nan,2.5,nan
MGO_SERV_2,25,210,1,nan,2.4,nan
MGO_SERV_2,25,210,2,nan,2.4,nan
MGO_SERV_2,25,210,nan,P2,nan,0.3
MGO_SERV_2,25,210,nan,P1,nan,0.1
MGO_SERV_2,25,210,nan,S-1,nan,-0.1
MGO_SERV_2,25,210,nan,S-2,nan,-0.3
MGO_SERV_2,30,205,-6,nan,3.0,nan
MGO_SERV_2,30,205,-4,nan,3.0,nan
MGO_SERV_2,30,205,-3,nan,3.0,nan
MGO_SERV_2,30,205,-2,nan,2.9,nan
MGO_SERV_2,30,205,-1,nan,2.9,nan
MGO_SERV_2,30,205,0,nan,2.9,nan
MGO_SERV_2,30,205,1,nan,2.9,nan
MGO_SERV_2,30,205,2,nan,2.8,nan
MGO_SERV_2,30,205,nan,P2,nan,0.3
MGO_SERV_2,30,205,nan,P1,nan,0.2
MGO_SERV_2,30,205,nan,S-1,nan,-0.2
MGO_SERV_2,30,205,nan,S-2,nan,-0.3
MGO_SERV_2,35,200,-6,nan,3.5,nan
MGO_SERV_2,35,200,-4,nan,3.4,nan
MGO_SERV_2,35,200,-3,nan,3.4,nan
MGO_SERV_2,35,200,-2,nan,3.4,nan
MGO_SERV_2,35,200,-1,nan,3.3,nan
MGO_SERV_2,35,200,0,nan,3.3,nan
MGO_SERV_2,35,200,1,nan,3.3,nan
MGO_SERV_2,35,200,2,nan,3.3,nan
MGO_SERV_2,35,200,nan,P2,nan,0.3
MGO_SERV_2,35,200,nan,P1,nan,0.2
MGO_SERV_2,35,200,nan,S-1,nan,-0.2
MGO_SERV_2,35,200,nan,S-2,nan,-0.3
MGO_SERV_2,40,195,-6,nan,3.9,nan
MGO_SERV_2,40,195,-4,nan,3.8,nan
MGO_SERV_2,40,195,-3,nan,3.8,nan
MGO_SERV_2,40,195,-2,nan,3.8,nan
MGO_SERV_2,40,195,-1,nan,3.8,nan
MGO_SERV_2,40,195,0,nan,3.7,nan
MGO_SERV_2,40,195,1,nan,3.7,nan
MGO_SERV_2,40,195,2,nan,3.7,nan
MGO_SERV_2,40,195,nan,P2,nan,0.4
MGO_SERV_2,40,195,nan,P1,nan,0.2
MGO_SERV_2,40,195,nan,S-1,nan,-0.2
MGO_SERV_2,40,195,nan,S-2,nan,-0.3
MGO_SERV_2,45,190,-6,nan,4.3,nan
MGO_SERV_2,45,190,-4,nan,4.3,nan
MGO_SERV_2,45,190,-3,nan,4.3,nan
MGO_SERV_2,45,190,-2,nan,4.2,nan
MGO_SERV_2,45,190,-1,nan,4.2,nan
MGO_SERV_2,45,190,0,nan,4.2,nan
MGO_SERV_2,45,190,1,nan,4.2,nan
MGO_SERV_2,45,190,2,nan,4.1,nan
MGO_SERV_2,45,190,nan,P2,nan,0.4
MGO_SERV_2,45,190,nan,P1,nan,0.2
MGO_SERV_2,45,190,nan,S-1,nan,-0.2
MGO_SERV_2,45,190,nan,S-2,nan,-0.3
MGO_SERV_2,50,185,-6,nan,4.8,nan
MGO_SERV_2,50,185,-4,nan,4.8,nan
MGO_SERV_2,50,185,-3,nan,4.7,nan
MGO_SERV_2,50,185,-2,nan,4.7,nan
MGO_SERV_2,50,185,-1,nan,4.7,nan
MGO_SERV_2,50,185,0,nan,4.6,nan
MGO_SERV_2,50,185,1,nan,4.6,nan
MGO_SERV_2,50,185,2,nan,4.6,nan
MGO_SERV_2,50,185,nan,P2,nan,0.4
MGO_SERV_2,50,185,nan,P1,nan,0.2
MGO_SERV_2,50,185,nan,S-1,nan,-0.2
MGO_SERV_2,50,185,nan,S-2,nan,-0.4
MGO_SERV_2,55,180,-6,nan,5.3,nan
MGO_SERV_2,55,180,-4,nan,5.2,nan
MGO_SERV_2,55,180,-3,nan,5.2,nan
MGO_SERV_2,55,180,-2,nan,5.2,nan
MGO_SERV_2,55,180,-1,nan,5.1,nan
MGO_SERV_2,55,180,0,nan,5.1,nan
MGO_SERV_2,55,180,1,nan,5.1,nan
MGO_SERV_2,55,180,2,nan,5.1,nan
MGO_SERV_2,55,180,nan,P2,nan,0.4
MGO_SERV_2,55,180,nan,P1,nan,0.2
MGO_SERV_2,55,180,nan,S-1,nan,-0.2
MGO_SERV_2,55,180,nan,S-2,nan,-0.4
MGO_SERV_2,60,175,-6,nan,5.8,nan
MGO_SERV_2,60,175,-4,nan,5.7,nan
MGO_SERV_2,60,175,-3,nan,5.7,nan
MGO_SERV_2,60,175,-2,nan,5.7,nan
MGO_SERV_2,60,175,-1,nan,5.6,nan
MGO_SERV_2,60,175,0,nan,5.6,nan
MGO_SERV_2,60,175,1,nan,5.6,nan
MGO_SERV_2,60,175,2,nan,5.5,nan
MGO_SERV_2,60,175,nan,P2,nan,0.4
MGO_SERV_2,60,175,nan,P1,nan,0.2
MGO_SERV_2,60,175,nan,S-1,nan,-0.2
MGO_SERV_2,60,175,nan,S-2,nan,-0.4
MGO_SERV_2,65,170,-6,nan,6.3,nan
MGO_SERV_2,65,170,-4,nan,6.2,nan
MGO_SERV_2,65,170,-3,nan,6.2,nan
MGO_SERV_2,65,170,-2,nan,6.2,nan
MGO_SERV_2,65,170,-1,nan,6.1,nan
MGO_SERV_2,65,170,0,nan,6.1,nan
MGO_SERV_2,65,170,1,nan,6.1,nan
MGO_SERV_2,65,170,2,nan,6.0,nan
MGO_SERV_2,65,170,nan,P2,nan,0.5
MGO_SERV_2,65,170,nan,P1,nan,0.2
MGO_SERV_2,65,170,nan,S-1,nan,-0.2
MGO_SERV_2,65,170,nan,S-2,nan,-0.4
MGO_SERV_2,70,165,-6,nan,6.8,nan
MGO_SERV_2,70,165,-4,nan,6.7,nan
MGO_SERV_2,70,165,-3,nan,6.7,nan
MGO_SERV_2,70,165,-2,nan,6.7,nan
MGO_SERV_2,70,165,-1,nan,6.6,nan
MGO_SERV_2,70,165,0,nan,6.6,nan
MGO_SERV_2,70,165,1,nan,6.6,nan
MGO_SERV_2,70,165,2,nan,6.5,nan
MGO_SERV_2,70,165,nan,P2,nan,0.5
MGO_SERV_2,70,165,nan,P1,nan,0.2
MGO_SERV_2,70,165,nan,S-1,nan,-0.2
MGO_SERV_2,70,165,nan,S-2,nan,-0.4
MGO_SERV_2,75,160,-6,nan,7.3,nan
MGO_SERV_2,75,160,-4,nan,7.3,nan
MGO_SERV_2,75,160,-3,nan,7.2,nan
MGO_SERV_2,75,160,-2,nan,7.2,nan
MGO_SERV_2,75,160,-1,nan,7.2,nan
MGO_SERV_2,75,160,0,nan,7.1,nan
MGO_SERV_2,75,160,1,nan,7.1,nan
MGO_SERV_2,75,160,2,nan,7.1,nan
MGO_SERV_2,75,160,nan,P2,nan,0.5
MGO_SERV_2,75,160,nan,P1,nan,0.2
MGO_SERV_2,75,160,nan,S-1,nan,-0.2
MGO_SERV_2,75,160,nan,S-2,nan,-0.5
MGO_SERV_2,80,155,-6,nan,7.9,nan
MGO_SERV_2,80,155,-4,nan,7.8,nan
MGO_SERV_2,80,155,-3,nan,7.8,nan
MGO_SERV_2,80,155,-2,nan,7.7,nan
MGO_SERV_2,80,155,-1,nan,7.7,nan
MGO_SERV_2,80,155,0,nan,7.7,nan
MGO_SERV_2,80,155,1,nan,7.6,nan
MGO_SERV_2,80,155,2,nan,7.6,nan
MGO_SERV_2,80,155,nan,P2,nan,0.5
MGO_SERV_2,80,155,nan,P1,nan,0.3
MGO_SERV_2,80,155,nan,S-1,nan,-0.2
MGO_SERV_2,80,155,nan,S-2,nan,-0.5
MGO_SERV_2,85,150,-6,nan,8.4,nan
MGO_SERV_2,85,150,-4,nan,8.3,nan
MGO_SERV_2,85,150,-3,nan,8.3,nan
MGO_SERV_2,85,150,-2,nan,8.3,nan
MGO_SERV_2,85,150,-1,nan,8.2,nan
MGO_SERV_2,85,150,0,nan,8.2,nan
MGO_SERV_2,85,150,1,nan,8.2,nan
MGO_SERV_2,85,150,2,nan,8.1,nan
MGO_SERV_2,85,150,nan,P2,nan,0.6
MGO_SERV_2,85,150,nan,P1,nan,0.3
MGO_SERV_2,85,150,nan,S-1,nan,-0.3
MGO_SERV_2,85,150,nan,S-2,nan,-0.5
MGO_SERV_2,90,145,-6,nan,9.0,nan
MGO_SERV_2,90,145,-4,nan,8.9,nan
MGO_SERV_2,90,145,-3,nan,8.9,nan
MGO_SERV_2,90,145,-2,nan,8.8,nan
MGO_SERV_2,90,145,-1,nan,8.8,nan
MGO_SERV_2,90,145,0,nan,8.8,nan
MGO_SERV_2,90,145,1,nan,8.7,nan
MGO_SERV_2,90,145,2,nan,8.7,nan
MGO_SERV_2,90,145,nan,P2,nan,0.6
MGO_SERV_2,90,145,nan,P1,nan,0.3
MGO_SERV_2,90,145,nan,S-1,nan,-0.3
MGO_SERV_2,90,145,nan,S-2,nan,-0.5
MGO_SERV_2,95,140,-6,nan,9.5,nan
MGO_SERV_2,95,140,-4,nan,9.5,nan
MGO_SERV_2,95,140,-3,nan,9.4,nan
MGO_SERV_2,95,140,-2,nan,9.4,nan
MGO_SERV_2,95,140,-1,nan,9.4,nan
MGO_SERV_2,95,140,0,nan,9.3,nan
MGO_SERV_2,95,140,1,nan,9.3,nan
MGO_SERV_2,95,140,2,nan,9.3,nan
MGO_SERV_2,95,140,nan,P2,nan,0.6
MGO_SERV_2,95,140,nan,P1,nan,0.3
