name,sounding_cm,ullage_cm,trim,heel,volume_m3,correction_m3
UREA_P,40.0,190.0,nan,S-1,nan,0.1
UREA_P,40.0,190.0,nan,S-2,nan,0.3
UREA_P,45.0,185.0,-6,nan,9.6,nan
UREA_P,45.0,185.0,-4,nan,9.4,nan
UREA_P,45.0,185.0,-3,nan,9.3,nan
UREA_P,45.0,185.0,-2,nan,9.1,nan
UREA_P,45.0,185.0,-1,nan,9.0,nan
UREA_P,45.0,185.0,0,nan,8.9,nan
UREA_P,45.0,185.0,1,nan,8.8,nan
UREA_P,45.0,185.0,2,nan,8.7,nan
UREA_P,45.0,185.0,nan,P2,nan,-0.3
UREA_P,45.0,185.0,nan,P1,nan,-0.1
UREA_P,45.0,185.0,nan,S-1,nan,0.1
UREA_P,45.0,185.0,nan,S-2,nan,0.3
UREA_P,50.0,180.0,-6,nan,10.4,nan
UREA_P,50.0,180.0,-4,nan,10.2,nan
UREA_P,50.0,180.0,-3,nan,10.0,nan
UREA_P,50.0,180.0,-2,nan,9.9,nan
UREA_P,50.0,180.0,-1,nan,9.8,nan
UREA_P,50.0,180.0,0,nan,9.7,nan
UREA_P,50.0,180.0,1,nan,9.6,nan
UREA_P,50.0,180.0,2,nan,9.5,nan
UREA_P,50.0,180.0,nan,P2,nan,-0.3
UREA_P,50.0,180.0,nan,P1,nan,-0.1
UREA_P,50.0,180.0,nan,S-1,nan,0.1
UREA_P,50.0,180.0,nan,S-2,nan,0.3
UREA_P,55.0,175.0,-6,nan,11.2,nan
UREA_P,55.0,175.0,-4,nan,11.0,nan
UREA_P,55.0,175.0,-3,nan,10.8,nan
UREA_P,55.0,175.0,-2,nan,10.7,nan
UREA_P,55.0,175.0,-1,nan,10.6,nan
UREA_P,55.0,175.0,0,nan,10.5,nan
UREA_P,55.0,175.0,1,nan,10.4,nan
UREA_P,55.0,175.0,2,nan,10.3,nan
UREA_P,55.0,175.0,nan,P2,nan,-0.3
UREA_P,55.0,175.0,nan,P1,nan,-0.1
UREA_P,55.0,175.0,nan,S-1,nan,0.1
UREA_P,55.0,175.0,nan,S-2,nan,0.3
UREA_P,60.0,170.0,-6,nan,12.0,nan
UREA_P,60.0,170.0,-4,nan,11.7,nan
UREA_P,60.0,170.0,-3,nan,11.6,nan
UREA_P,60.0,170.0,-2,nan,11.5,nan
UREA_P,60.0,170.0,-1,nan,11.4,nan
UREA_P,60.0,170.0,0,nan,11.3,nan
UREA_P,60.0,170.0,1,nan,11.2,nan
UREA_P,60.0,170.0,2,nan,11.1,nan
UREA_P,60.0,170.0,nan,P2,nan,-0.3
UREA_P,60.0,170.0,nan,P1,nan,-0.1
UREA_P,60.0,170.0,nan,S-1,nan,0.1
UREA_P,60.0,170.0,nan,S-2,nan,0.3
UREA_P,65.0,165.0,-6,nan,12.8,nan
UREA_P,65.0,165.0,-4,nan,12.5,nan
UREA_P,65.0,165.0,-3,nan,12.4,nan
